,raceId,driverId,lap,position,time,milliseconds
491421,1052,832,42,9,1:34.636,94636
491422,1052,832,43,9,1:34.811,94811
491423,1052,832,44,9,1:35.081,95081
491424,1052,832,45,9,1:36.024,96024
491425,1052,832,46,8,1:34.883,94883
491426,1052,832,47,8,1:34.693,94693
491427,1052,832,48,8,1:34.509,94509
491428,1052,832,49,8,1:34.636,94636
491429,1052,832,50,8,1:34.587,94587
491430,1052,832,51,8,1:35.110,95110
491431,1052,832,52,8,1:35.009,95009
491432,1052,832,53,8,1:35.163,95163
491433,1052,832,54,8,1:35.607,95607
491434,1052,832,55,8,1:35.577,95577
491435,1052,832,56,8,1:35.760,95760
491436,1052,8,1,11,2:16.372,136372
491437,1052,8,2,11,2:19.993,139993
491438,1052,8,3,11,2:25.649,145649
491439,1052,8,4,11,1:56.558,116558
491440,1052,8,5,11,1:40.574,100574
491441,1052,8,6,11,1:37.831,97831
491442,1052,8,7,11,1:38.014,98014
491443,1052,8,8,11,1:38.015,98015
491444,1052,8,9,11,1:37.993,97993
491445,1052,8,10,11,1:37.622,97622
491446,1052,8,11,11,1:38.086,98086
491447,1052,8,12,9,1:37.783,97783
491448,1052,8,13,7,1:39.710,99710
491449,1052,8,14,14,1:57.033,117033
491450,1052,8,15,13,1:36.336,96336
491451,1052,8,16,12,1:37.309,97309
491452,1052,8,17,12,1:37.169,97169
491453,1052,8,18,12,1:37.151,97151
491454,1052,8,19,12,1:37.121,97121
491455,1052,8,20,11,1:36.923,96923
491456,1052,8,21,12,1:37.665,97665
491457,1052,8,22,11,1:37.571,97571
491458,1052,8,23,10,1:36.985,96985
491459,1052,8,24,10,1:36.897,96897
491460,1052,8,25,10,1:37.019,97019
491461,1052,8,26,10,1:36.852,96852
491462,1052,8,27,10,1:36.495,96495
491463,1052,8,28,10,1:36.531,96531
491464,1052,8,29,9,1:39.035,99035
491465,1052,8,30,14,1:56.634,116634
491466,1052,8,31,13,1:36.452,96452
491467,1052,8,32,12,1:36.941,96941
491468,1052,8,33,12,1:36.786,96786
491469,1052,8,34,11,1:36.014,96014
491470,1052,8,35,11,1:36.791,96791
491471,1052,8,36,10,1:36.110,96110
491472,1052,8,37,10,1:35.842,95842
491473,1052,8,38,11,1:36.645,96645
491474,1052,8,39,11,1:36.572,96572
491475,1052,8,40,11,1:36.888,96888
491476,1052,8,41,11,1:36.564,96564
491477,1052,8,42,11,1:36.380,96380
491478,1052,8,43,11,1:35.815,95815
491479,1052,8,44,11,1:36.321,96321
491480,1052,8,45,11,1:35.192,95192
491481,1052,8,46,11,1:36.071,96071
491482,1052,8,47,11,1:35.577,95577
491483,1052,8,48,11,1:35.368,95368
491484,1052,8,49,11,1:35.562,95562
491485,1052,8,50,11,1:35.338,95338
491486,1052,8,51,11,1:35.686,95686
491487,1052,8,52,11,1:35.654,95654
491488,1052,8,53,11,1:35.905,95905
491489,1052,8,54,11,1:35.414,95414
491490,1052,8,55,11,1:35.987,95987
491491,1052,8,56,11,1:35.960,95960
491492,1052,841,1,12,2:18.362,138362
491493,1052,841,2,12,2:18.879,138879
491494,1052,841,3,12,2:25.126,145126
491495,1052,841,4,10,1:53.761,113761
491496,1052,841,5,10,1:42.150,102150
491497,1052,841,6,10,1:37.852,97852
491498,1052,841,7,10,1:37.993,97993
491499,1052,841,8,10,1:37.972,97972
491500,1052,841,9,10,1:38.008,98008
491501,1052,841,10,10,1:37.846,97846
491502,1052,841,11,10,1:37.765,97765
491503,1052,841,12,11,1:40.892,100892
491504,1052,841,13,18,2:05.351,125351
491505,1052,841,14,16,1:37.462,97462
491506,1052,841,15,15,1:36.790,96790
491507,1052,841,16,15,1:37.458,97458
491508,1052,841,17,15,1:37.201,97201
491509,1052,841,18,15,1:37.139,97139
491510,1052,841,19,15,1:37.005,97005
491511,1052,841,20,15,1:37.279,97279
491512,1052,841,21,15,1:37.387,97387
491513,1052,841,22,15,1:37.442,97442
491514,1052,841,23,15,1:36.936,96936
491515,1052,841,24,15,1:37.236,97236
491516,1052,841,25,14,1:36.899,96899
491517,1052,841,26,14,1:36.918,96918
491518,1052,841,27,14,1:37.210,97210
491519,1052,841,28,14,1:36.940,96940
491520,1052,841,29,13,1:36.987,96987
491521,1052,841,30,11,1:39.490,99490
491522,1052,841,31,17,1:56.373,116373
491523,1052,841,32,14,1:35.122,95122
491524,1052,841,33,15,1:36.937,96937
491525,1052,841,34,15,1:36.088,96088
491526,1052,841,35,15,1:36.110,96110
491527,1052,841,36,15,1:35.713,95713
491528,1052,841,37,14,1:35.952,95952
491529,1052,841,38,14,1:36.306,96306
491530,1052,841,39,14,1:36.424,96424
491531,1052,841,40,14,1:36.515,96515
491532,1052,841,41,14,1:36.261,96261
491533,1052,841,42,14,1:36.206,96206
491534,1052,841,43,14,1:35.971,95971
491535,1052,841,44,12,1:36.787,96787
491536,1052,841,45,12,1:35.868,95868
491537,1052,841,46,12,1:35.680,95680
491538,1052,841,47,12,1:35.747,95747
491539,1052,841,48,12,1:35.338,95338
491540,1052,841,49,12,1:35.298,95298
491541,1052,841,50,12,1:35.367,95367
491542,1052,841,51,12,1:36.135,96135
491543,1052,841,52,12,1:39.448,99448
491544,1052,841,53,12,1:36.225,96225
491545,1052,841,54,12,1:35.900,95900
491546,1052,841,55,12,1:35.788,95788
491547,1052,839,1,13,2:19.866,139866
491548,1052,839,2,13,2:18.821,138821
491549,1052,839,3,13,2:23.946,143946
491550,1052,839,4,12,1:57.137,117137
491551,1052,839,5,12,1:40.334,100334
491552,1052,839,6,12,1:37.855,97855
491553,1052,839,7,12,1:37.991,97991
491554,1052,839,8,12,1:38.234,98234
491555,1052,839,9,12,1:37.866,97866
491556,1052,839,10,13,1:38.818,98818
491557,1052,839,11,13,1:37.945,97945
491558,1052,839,12,12,1:38.201,98201
491559,1052,839,13,9,1:40.503,100503
491560,1052,839,14,15,1:57.222,117222
491561,1052,839,15,14,1:36.659,96659
491562,1052,839,16,13,1:37.030,97030
491563,1052,839,17,13,1:37.242,97242
491564,1052,839,18,13,1:37.095,97095
491565,1052,839,19,13,1:36.674,96674
491566,1052,839,20,13,1:38.408,98408
491567,1052,839,21,14,1:38.677,98677
491568,1052,839,22,14,1:37.317,97317
491569,1052,839,23,14,1:37.362,97362
491570,1052,839,24,13,1:37.422,97422
491571,1052,839,25,13,1:36.904,96904
491572,1052,839,26,13,1:37.316,97316
491573,1052,839,27,13,1:37.104,97104
491574,1052,839,28,13,1:37.206,97206
491575,1052,839,29,11,1:37.430,97430
491576,1052,839,30,10,1:37.408,97408
491577,1052,839,31,10,1:39.268,99268
491578,1052,839,32,15,1:56.314,116314
491579,1052,839,33,14,1:35.250,95250
491580,1052,839,34,14,1:35.975,95975
491581,1052,839,35,14,1:35.848,95848
491582,1052,839,36,14,1:35.721,95721
491583,1052,839,37,13,1:35.708,95708
491584,1052,839,38,13,1:36.272,96272
491585,1052,839,39,13,1:36.308,96308
491586,1052,839,40,13,1:36.245,96245
491587,1052,839,41,13,1:36.045,96045
491588,1052,839,42,13,1:36.179,96179
491589,1052,839,43,13,1:35.530,95530
491590,1052,839,44,14,1:47.176,107176
491591,1052,839,45,14,1:36.502,96502
491592,1052,839,46,14,1:36.784,96784
491593,1052,839,47,13,1:36.739,96739
491594,1052,839,48,13,1:36.130,96130
491595,1052,839,49,13,1:36.359,96359
491596,1052,839,50,13,1:36.171,96171
491597,1052,839,51,13,1:36.055,96055
491598,1052,839,52,13,1:36.302,96302
491599,1052,839,53,13,1:36.381,96381
491600,1052,839,54,13,1:36.394,96394
491601,1052,839,55,13,1:36.346,96346
491602,1052,20,1,14,2:21.797,141797
491603,1052,20,2,14,2:18.294,138294
491604,1052,20,3,14,2:22.630,142630
491605,1052,20,4,13,1:57.475,117475
491606,1052,20,5,14,1:41.948,101948
491607,1052,20,6,13,1:37.484,97484
491608,1052,20,7,13,1:37.964,97964
491609,1052,20,8,14,1:38.935,98935
491610,1052,20,9,15,1:39.358,99358
491611,1052,20,10,15,1:38.100,98100
491612,1052,20,11,15,1:38.184,98184
491613,1052,20,12,14,1:38.169,98169
491614,1052,20,13,10,1:38.050,98050
491615,1052,20,14,7,1:38.011,98011
491616,1052,20,15,6,1:38.024,98024
491617,1052,20,16,7,1:39.302,99302
491618,1052,20,17,7,1:38.734,98734
491619,1052,20,18,7,1:38.717,98717
491620,1052,20,19,8,1:39.071,99071
491621,1052,20,20,8,1:39.584,99584
491622,1052,20,21,10,1:39.996,99996
491623,1052,20,22,12,1:40.754,100754
491624,1052,20,23,12,1:38.631,98631
491625,1052,20,24,14,1:41.508,101508
491626,1052,20,25,17,1:56.594,116594
491627,1052,20,26,17,1:35.566,95566
491628,1052,20,27,17,1:36.045,96045
491629,1052,20,28,17,1:36.341,96341
491630,1052,20,29,16,1:36.434,96434
491631,1052,20,30,15,1:36.260,96260
491632,1052,20,31,14,1:36.185,96185
491633,1052,20,32,13,1:36.335,96335
491634,1052,20,33,13,1:36.492,96492
491635,1052,20,34,12,1:36.041,96041
491636,1052,20,35,12,1:36.249,96249
491637,1052,20,36,12,1:37.852,97852
491638,1052,20,37,12,1:36.733,96733
491639,1052,20,38,12,1:36.240,96240
491640,1052,20,39,12,1:36.726,96726
491641,1052,20,40,12,1:36.391,96391
491642,1052,20,41,12,1:36.171,96171
491643,1052,20,42,12,1:36.356,96356
491644,1052,20,43,12,1:36.379,96379
491645,1052,20,44,13,1:45.206,105206
491646,1052,20,45,13,1:36.705,96705
491647,1052,20,46,13,1:38.732,98732
491648,1052,20,47,14,1:38.436,98436
491649,1052,20,48,14,1:37.072,97072
491650,1052,20,49,14,1:36.842,96842
491651,1052,20,50,14,1:37.236,97236
491652,1052,20,51,15,1:39.325,99325
491653,1052,20,52,15,1:38.594,98594
491654,1052,20,53,15,1:37.099,97099
491655,1052,20,54,15,1:37.522,97522
491656,1052,20,55,15,1:37.560,97560
491657,1052,852,1,15,2:22.502,142502
491658,1052,852,2,15,2:18.520,138520
491659,1052,852,3,15,2:22.096,142096
491660,1052,852,4,16,2:00.403,120403
491661,1052,852,5,16,1:40.554,100554
491662,1052,852,6,16,1:38.218,98218
491663,1052,852,7,15,1:37.329,97329
491664,1052,852,8,15,1:37.491,97491
491665,1052,852,9,14,1:37.907,97907
491666,1052,852,10,14,1:37.738,97738
491667,1052,852,11,14,1:37.593,97593
491668,1052,852,12,13,1:37.947,97947
491669,1052,852,13,8,1:37.882,97882
491670,1052,852,14,6,1:37.923,97923
491671,1052,852,15,7,1:40.580,100580
491672,1052,852,16,14,1:57.127,117127
491673,1052,852,17,14,1:36.147,96147
491674,1052,852,18,14,1:36.149,96149
491675,1052,852,19,14,1:35.979,95979
491676,1052,852,20,14,1:38.319,98319
491677,1052,852,21,13,1:37.210,97210
491678,1052,852,22,13,1:36.558,96558
491679,1052,852,23,13,1:37.306,97306
491680,1052,852,24,12,1:36.154,96154
491681,1052,852,25,12,1:36.824,96824
491682,1052,852,26,11,1:36.195,96195
491683,1052,852,27,11,1:36.657,96657
491684,1052,852,28,11,1:36.870,96870
491685,1052,852,29,10,1:36.844,96844
491686,1052,852,30,9,1:36.705,96705
491687,1052,852,31,9,1:36.663,96663
491688,1052,852,32,9,1:36.654,96654
491689,1052,852,33,8,1:39.388,99388
491690,1052,852,34,13,1:55.773,115773
491691,1052,852,35,13,1:35.488,95488
491692,1052,852,36,11,1:35.977,95977
491693,1052,852,37,11,1:34.918,94918
491694,1052,852,38,10,1:34.761,94761
491695,1052,852,39,10,1:35.641,95641
491696,1052,852,40,10,1:35.691,95691
491697,1052,852,41,10,1:35.645,95645
491698,1052,852,42,10,1:35.551,95551
491699,1052,852,43,10,1:35.230,95230
491700,1052,852,44,10,1:35.296,95296
491701,1052,852,45,10,1:35.162,95162
491702,1052,852,46,10,1:35.254,95254
491703,1052,852,47,10,1:34.974,94974
491704,1052,852,48,10,1:35.179,95179
491705,1052,852,49,10,1:35.544,95544
491706,1052,852,50,10,1:35.108,95108
491707,1052,852,51,10,1:35.717,95717
491708,1052,852,52,10,1:36.122,96122
491709,1052,852,53,10,1:37.135,97135
491710,1052,852,54,10,1:37.354,97354
491711,1052,852,55,10,1:36.882,96882
491712,1052,852,56,9,1:36.755,96755
491713,1052,847,1,16,2:24.364,144364
491714,1052,847,2,16,2:18.994,138994
491715,1052,847,3,16,2:19.901,139901
491716,1052,847,4,14,1:57.443,117443
491717,1052,847,5,13,1:40.849,100849
491718,1052,847,6,15,1:40.223,100223
491719,1052,847,7,16,1:39.318,99318
491720,1052,847,8,16,1:38.317,98317
491721,1052,847,9,16,1:38.415,98415
491722,1052,847,10,16,1:38.386,98386
491723,1052,847,11,16,1:38.471,98471
491724,1052,847,12,15,1:38.719,98719
491725,1052,847,13,12,1:40.821,100821
491726,1052,847,14,18,1:57.136,117136
491727,1052,847,15,16,1:36.811,96811
491728,1052,847,16,16,1:37.105,97105
491729,1052,847,17,16,1:36.771,96771
491730,1052,847,18,16,1:37.199,97199
491731,1052,847,19,16,1:37.319,97319
491732,1052,847,20,16,1:37.643,97643
491733,1052,847,21,16,1:37.711,97711
491734,1052,847,22,16,1:37.683,97683
491735,1052,847,23,16,1:37.412,97412
491736,1052,847,24,16,1:37.197,97197
491737,1052,847,25,15,1:37.238,97238
491738,1052,847,26,15,1:37.378,97378
491739,1052,847,27,15,1:37.711,97711
491740,1052,847,28,15,1:37.001,97001
491741,1052,847,29,14,1:37.666,97666
491742,1052,847,30,12,1:37.777,97777
491743,1052,847,31,12,1:37.962,97962
491744,1052,847,32,11,1:37.675,97675
491745,1052,847,33,11,1:37.714,97714
491746,1052,847,34,10,1:37.350,97350
491747,1052,847,35,10,1:37.695,97695
491748,1052,847,36,13,1:42.693,102693
491749,1052,847,37,16,1:55.220,115220
491750,1052,847,38,16,1:35.096,95096
491751,1052,847,39,15,1:35.565,95565
491752,1052,847,40,15,1:35.036,95036
491753,1052,847,41,15,1:35.737,95737
491754,1052,847,42,15,1:35.987,95987
491755,1052,847,43,15,1:36.299,96299
491756,1052,847,44,15,1:35.980,95980
491757,1052,847,45,15,1:37.337,97337
491758,1052,847,46,15,1:35.830,95830
491759,1052,847,47,15,1:35.777,95777
491760,1052,847,48,15,1:35.938,95938
491761,1052,847,49,15,1:35.969,95969
491762,1052,847,50,15,1:36.844,96844
491763,1052,847,51,14,1:35.206,95206
491764,1052,847,52,14,1:35.945,95945
491765,1052,847,53,14,1:35.743,95743
491766,1052,847,54,14,1:36.060,96060
491767,1052,847,55,14,1:36.217,96217
491768,1052,849,1,17,2:25.219,145219
491769,1052,849,2,17,2:19.416,139416
491770,1052,849,3,17,2:18.832,138832
491771,1052,849,4,17,2:01.239,121239
491772,1052,849,5,17,1:40.773,100773
491773,1052,849,6,17,1:39.237,99237
491774,1052,849,7,17,1:38.390,98390
491775,1052,849,8,17,1:38.518,98518
491776,1052,849,9,17,1:38.784,98784
491777,1052,849,10,17,1:38.027,98027
491778,1052,849,11,17,1:38.280,98280
491779,1052,849,12,16,1:38.781,98781
491780,1052,849,13,11,1:38.526,98526
491781,1052,849,14,13,1:42.131,102131
491782,1052,849,15,18,1:59.286,119286
491783,1052,849,16,18,1:36.602,96602
491784,1052,849,17,18,1:37.665,97665
491785,1052,849,18,17,1:37.508,97508
491786,1052,849,19,17,1:37.644,97644
491787,1052,849,20,17,1:37.447,97447
491788,1052,849,21,17,1:37.556,97556
491789,1052,849,22,17,1:37.618,97618
491790,1052,849,23,17,1:37.320,97320
491791,1052,849,24,17,1:38.097,98097
491792,1052,849,25,16,1:37.694,97694
491793,1052,849,26,16,1:38.179,98179
491794,1052,849,27,16,1:38.149,98149
491795,1052,849,28,16,1:37.802,97802
491796,1052,849,29,17,1:39.666,99666
491797,1052,849,30,16,1:38.422,98422
491798,1052,849,31,16,1:39.096,99096
491799,1052,849,32,17,1:42.667,102667
491800,1052,849,33,18,1:58.954,118954
491801,1052,849,34,17,1:37.348,97348
491802,1052,849,35,17,1:37.437,97437
491803,1052,849,36,17,1:37.610,97610
491804,1052,849,37,17,1:37.971,97971
491805,1052,849,38,17,1:38.151,98151
491806,1052,849,39,17,1:37.195,97195
491807,1052,849,40,17,1:37.802,97802
491808,1052,849,41,17,1:37.811,97811
491809,1052,849,42,17,1:38.105,98105
491810,1052,849,43,17,1:37.724,97724
491811,1052,849,44,17,1:38.899,98899
491812,1052,849,45,17,1:39.670,99670
491813,1052,849,46,17,1:38.396,98396
491814,1052,849,47,17,1:39.391,99391
491815,1052,849,48,17,1:39.385,99385
491816,1052,849,49,17,1:38.661,98661
491817,1052,849,50,18,1:49.275,109275
491818,1052,849,51,18,1:46.133,106133
491819,1052,854,1,18,2:26.524,146524
491820,1052,854,2,18,2:19.552,139552
491821,1052,854,3,18,2:17.719,137719
491822,1052,854,4,19,2:09.259,129259
491823,1052,854,5,18,1:39.927,99927
491824,1052,854,6,18,1:38.744,98744
491825,1052,854,7,18,1:39.134,99134
491826,1052,854,8,18,1:39.272,99272
491827,1052,854,9,18,1:39.164,99164
491828,1052,854,10,18,1:38.955,98955
491829,1052,854,11,18,1:39.180,99180
491830,1052,854,12,18,1:39.979,99979
491831,1052,854,13,17,1:39.685,99685
491832,1052,854,14,17,1:42.903,102903
491833,1052,854,15,19,2:01.871,121871
491834,1052,854,16,19,1:37.351,97351
491835,1052,854,17,19,1:37.627,97627
491836,1052,854,18,19,1:37.740,97740
491837,1052,854,19,19,1:37.944,97944
491838,1052,854,20,18,1:38.231,98231
491839,1052,854,21,18,1:38.020,98020
491840,1052,854,22,18,1:37.670,97670
491841,1052,854,23,18,1:37.578,97578
491842,1052,854,24,18,1:37.595,97595
491843,1052,854,25,18,1:37.779,97779
491844,1052,854,26,18,1:38.144,98144
491845,1052,854,27,19,1:38.957,98957
491846,1052,854,28,19,1:37.677,97677
491847,1052,854,29,19,1:38.250,98250
491848,1052,854,30,19,1:38.899,98899
491849,1052,854,31,19,1:38.322,98322
491850,1052,854,32,19,1:38.641,98641
491851,1052,854,33,17,1:40.674,100674
491852,1052,854,34,18,1:59.708,119708
491853,1052,854,35,18,1:36.711,96711
491854,1052,854,36,18,1:36.722,96722
491855,1052,854,37,18,1:38.714,98714
491856,1052,854,38,18,1:36.134,96134
491857,1052,854,39,18,1:36.786,96786
491858,1052,854,40,18,1:36.843,96843
491859,1052,854,41,18,1:36.674,96674
491860,1052,854,42,18,1:37.962,97962
491861,1052,854,43,18,1:36.409,96409
491862,1052,854,44,18,1:38.628,98628
491863,1052,854,45,18,1:36.389,96389
491864,1052,854,46,18,1:36.580,96580
491865,1052,854,47,18,1:37.997,97997
491866,1052,854,48,18,1:36.695,96695
491867,1052,854,49,18,1:38.802,98802
491868,1052,854,50,17,1:38.777,98777
491869,1052,854,51,17,1:36.652,96652
491870,1052,854,52,17,1:37.229,97229
491871,1052,854,53,16,1:36.856,96856
491872,1052,854,54,16,1:37.118,97118
491873,1052,854,55,16,1:37.351,97351
491874,1052,815,1,19,2:27.951,147951
491875,1052,815,2,19,2:20.666,140666
491876,1052,815,3,19,2:15.246,135246
491877,1052,815,4,15,1:58.724,118724
491878,1052,815,5,15,1:40.010,100010
491879,1052,815,6,14,1:37.480,97480
491880,1052,815,7,14,1:37.891,97891
491881,1052,815,8,13,1:37.134,97134
491882,1052,815,9,13,1:37.381,97381
491883,1052,815,10,12,1:36.788,96788
491884,1052,815,11,12,1:37.837,97837
491885,1052,815,12,10,1:37.988,97988
491886,1052,815,13,6,1:36.949,96949
491887,1052,815,14,5,1:36.870,96870
491888,1052,815,15,4,1:36.853,96853
491889,1052,815,16,4,1:36.526,96526
491890,1052,815,17,3,1:37.062,97062
491891,1052,815,18,4,1:38.124,98124
491892,1052,815,19,4,1:39.720,99720
491893,1052,815,20,12,1:56.512,116512
491894,1052,815,21,9,1:35.721,95721
491895,1052,815,22,9,1:35.633,95633
491896,1052,815,23,9,1:35.807,95807
491897,1052,815,24,9,1:35.964,95964
491898,1052,815,25,8,1:35.526,95526
491899,1052,815,26,8,1:36.592,96592
491900,1052,815,27,7,1:35.221,95221
491901,1052,815,28,7,1:35.488,95488
491902,1052,815,29,7,1:35.877,95877
491903,1052,815,30,7,1:35.713,95713
491904,1052,815,31,7,1:36.302,96302
491905,1052,815,32,6,1:35.458,95458
491906,1052,815,33,5,1:36.547,96547
491907,1052,815,34,4,1:35.796,95796
491908,1052,815,35,4,1:36.056,96056
491909,1052,815,36,4,1:35.970,95970
491910,1052,815,37,4,1:35.987,95987
491911,1052,815,38,4,1:38.802,98802
491912,1052,815,39,8,1:56.750,116750
491913,1052,815,40,7,1:34.518,94518
491914,1052,815,41,7,1:34.263,94263
491915,1052,815,42,7,1:34.265,94265
491916,1052,815,43,7,1:34.449,94449
491917,1052,815,44,6,1:33.970,93970
491918,1052,815,45,6,1:34.542,94542
491919,1052,815,46,6,1:34.709,94709
491920,1052,815,47,6,1:34.634,94634
491921,1052,815,48,6,1:34.167,94167
491922,1052,815,49,6,1:34.665,94665
491923,1052,815,50,6,1:34.241,94241
491924,1052,815,51,6,1:34.340,94340
491925,1052,815,52,5,1:35.320,95320
491926,1052,815,53,5,1:34.546,94546
491927,1052,815,54,5,1:34.892,94892
491928,1052,815,55,5,1:34.746,94746
491929,1052,815,56,5,1:34.755,94755
491930,1053,830,1,1,1:38.603,98603
491931,1053,830,2,1,2:29.163,149163
491932,1053,830,3,1,2:23.247,143247
491933,1053,830,4,1,2:20.332,140332
491934,1053,830,5,1,2:25.691,145691
491935,1053,830,6,1,2:20.804,140804
491936,1053,830,7,1,1:36.303,96303
491937,1053,830,8,1,1:32.925,92925
491938,1053,830,9,1,1:30.953,90953
491939,1053,830,10,1,1:30.130,90130
491940,1053,830,11,1,1:29.168,89168
491941,1053,830,12,1,1:28.814,88814
491942,1053,830,13,1,1:28.119,88119
491943,1053,830,14,1,1:27.740,87740
491944,1053,830,15,1,1:27.059,87059
491945,1053,830,16,1,1:26.597,86597
491946,1053,830,17,1,1:26.605,86605
491947,1053,830,18,1,1:27.002,87002
491948,1053,830,19,1,1:27.068,87068
491949,1053,830,20,1,1:27.097,87097
491950,1053,830,21,1,1:28.626,88626
491951,1053,830,22,1,1:28.257,88257
491952,1053,830,23,1,1:29.532,89532
491953,1053,830,24,1,1:29.794,89794
491954,1053,830,25,1,1:28.967,88967
491955,1053,830,26,1,1:28.182,88182
491956,1053,830,27,2,1:31.736,91736
491957,1053,830,28,3,1:51.252,111252
491958,1053,830,29,1,1:24.169,84169
491959,1053,830,30,1,1:26.433,86433
491960,1053,830,31,1,1:22.954,82954
491961,1053,830,32,1,1:44.215,104215
491962,1053,830,33,1,2:24.051,144051
491963,1053,830,34,1,29:32.740,1772740
491964,1053,830,35,1,1:23.743,83743
491965,1053,830,36,1,1:21.006,81006
491966,1053,830,37,1,1:20.353,80353
491967,1053,830,38,1,1:19.726,79726
491968,1053,830,39,1,1:19.579,79579
491969,1053,830,40,1,1:18.935,78935
491970,1053,830,41,1,1:18.786,78786
491971,1053,830,42,1,1:18.680,78680
491972,1053,830,43,1,1:18.529,78529
491973,1053,830,44,1,1:18.403,78403
491974,1053,830,45,1,1:18.284,78284
491975,1053,830,46,1,1:18.011,78011
491976,1053,830,47,1,1:18.161,78161
491977,1053,830,48,1,1:18.087,78087
491978,1053,830,49,1,1:18.171,78171
491979,1053,830,50,1,1:18.576,78576
491980,1053,830,51,1,1:18.158,78158
491981,1053,830,52,1,1:17.963,77963
491982,1053,830,53,1,1:17.937,77937
491983,1053,830,54,1,1:17.766,77766
491984,1053,830,55,1,1:17.803,77803
491985,1053,830,56,1,1:17.909,77909
491986,1053,830,57,1,1:18.396,78396
491987,1053,830,58,1,1:18.032,78032
491988,1053,830,59,1,1:17.993,77993
491989,1053,830,60,1,1:17.524,77524
491990,1053,830,61,1,1:18.261,78261
491991,1053,830,62,1,1:17.526,77526
491992,1053,830,63,1,1:17.972,77972
491993,1053,1,1,2,1:42.572,102572
491994,1053,1,2,2,2:28.397,148397
491995,1053,1,3,2,2:21.831,141831
491996,1053,1,4,2,2:21.660,141660
491997,1053,1,5,2,2:25.146,145146
491998,1053,1,6,2,2:18.618,138618
491999,1053,1,7,2,1:39.225,99225
492000,1053,1,8,2,1:34.591,94591
492001,1053,1,9,2,1:31.302,91302
492002,1053,1,10,2,1:30.100,90100
492003,1053,1,11,2,1:28.724,88724
492004,1053,1,12,2,1:28.592,88592
492005,1053,1,13,2,1:28.250,88250
492006,1053,1,14,2,1:28.029,88029
492007,1053,1,15,2,1:27.072,87072
492008,1053,1,16,2,1:26.578,86578
492009,1053,1,17,2,1:27.501,87501
492010,1053,1,18,2,1:26.640,86640
492011,1053,1,19,2,1:27.021,87021
492012,1053,1,20,2,1:26.959,86959
492013,1053,1,21,2,1:28.283,88283
492014,1053,1,22,2,1:29.277,89277
492015,1053,1,23,2,1:28.421,88421
492016,1053,1,24,2,1:28.139,88139
492017,1053,1,25,2,1:28.842,88842
492018,1053,1,26,2,1:27.073,87073
492019,1053,1,27,1,1:26.959,86959
492020,1053,1,28,1,1:30.425,90425
492021,1053,1,29,2,1:53.281,113281
492022,1053,1,30,2,1:23.138,83138
492023,1053,1,31,7,2:47.042,167042
492024,1053,1,32,9,2:47.378,167378
492025,1053,1,33,9,26:30.280,1590280
492026,1053,1,34,8,2:59.588,179588
492027,1053,1,35,8,1:28.464,88464
492028,1053,1,36,8,1:23.218,83218
492029,1053,1,37,8,1:20.972,80972
492030,1053,1,38,7,1:21.444,81444
492031,1053,1,39,6,1:19.479,79479
492032,1053,1,40,6,1:19.303,79303
492033,1053,1,41,6,1:19.206,79206
492034,1053,1,42,5,1:18.332,78332
492035,1053,1,43,5,1:18.648,78648
492036,1053,1,44,5,1:18.615,78615
492037,1053,1,45,5,1:18.716,78716
492038,1053,1,46,5,1:18.406,78406
492039,1053,1,47,5,1:18.538,78538
492040,1053,1,48,5,1:18.868,78868
492041,1053,1,49,5,1:19.154,79154
492042,1053,1,50,4,1:17.858,77858
492043,1053,1,51,4,1:18.512,78512
492044,1053,1,52,4,1:19.001,79001
492045,1053,1,53,4,1:18.805,78805
492046,1053,1,54,4,1:19.206,79206
492047,1053,1,55,3,1:17.950,77950
492048,1053,1,56,3,1:18.505,78505
492049,1053,1,57,3,1:18.622,78622
492050,1053,1,58,3,1:18.957,78957
492051,1053,1,59,3,1:18.534,78534
492052,1053,1,60,2,1:16.702,76702
492053,1053,1,61,2,1:18.824,78824
492054,1053,1,62,2,1:18.787,78787
492055,1053,1,63,2,1:18.038,78038
492056,1053,844,1,3,1:47.198,107198
492057,1053,844,2,3,2:25.323,145323
492058,1053,844,3,3,2:21.062,141062
492059,1053,844,4,3,2:22.840,142840
492060,1053,844,5,3,2:25.489,145489
492061,1053,844,6,3,2:16.873,136873
492062,1053,844,7,3,1:39.585,99585
492063,1053,844,8,3,1:34.848,94848
492064,1053,844,9,3,1:32.511,92511
492065,1053,844,10,3,1:31.679,91679
492066,1053,844,11,3,1:30.706,90706
492067,1053,844,12,3,1:30.268,90268
492068,1053,844,13,3,1:29.440,89440
492069,1053,844,14,3,1:29.089,89089
492070,1053,844,15,3,1:28.806,88806
492071,1053,844,16,3,1:29.571,89571
492072,1053,844,17,3,1:28.137,88137
492073,1053,844,18,3,1:27.540,87540
492074,1053,844,19,3,1:28.092,88092
492075,1053,844,20,3,1:28.526,88526
492076,1053,844,21,3,1:27.624,87624
492077,1053,844,22,3,1:27.050,87050
492078,1053,844,23,3,1:27.210,87210
492079,1053,844,24,3,1:26.790,86790
492080,1053,844,25,3,1:28.310,88310
492081,1053,844,26,3,1:28.054,88054
492082,1053,844,27,3,1:27.537,87537
492083,1053,844,28,2,1:32.467,92467
492084,1053,844,29,3,1:53.853,113853
492085,1053,844,30,3,1:24.319,84319
